beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type
"La Chouffe","Brasserie d'Achouffe","Belgian Strong Golden Ale",8,20,,"Parque de las Siete Tetas",Madrid,Madrid,España,40.3978,-3.65543,4.25,"2017-04-04 20:51:13",https://untappd.com/c/436179725,https://untappd.com/beer/52593,https://untappd.com/brewery/11866,Belgium,Achouffe,Luxembourg,,,
"Surt Til Hibiscus & Cranberry","To Øl","Sour - Ale",5,0,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,4.25,"2017-04-06 23:58:30",https://untappd.com/c/436760276,https://untappd.com/beer/1803248,https://untappd.com/brewery/2241,Denmark,"København N",,,,
"Goma 2",Caleya,"IPA - American",6.3,42,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.75,"2017-04-07 00:53:56",https://untappd.com/c/436786891,https://untappd.com/beer/623699,https://untappd.com/brewery/38053,Spain,"33993 Rioseco",Asturias,,,
"1906 Reserva Especial","Hijos de Rivera","Lager - Vienna",6.5,19,,"Plaza del Dos de Mayo",Madrid,Madrid,España,40.4269,-3.70409,2,"2017-04-07 22:14:31",https://untappd.com/c/437121331,https://untappd.com/beer/7848,https://untappd.com/brewery/1877,Spain,"La Coruña","La Coruña",,,
Revontulet,"Nómada Brewing Co.","Sour - Ale",6.7,26,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.75,"2017-04-18 21:57:39",https://untappd.com/c/441908187,https://untappd.com/beer/1800253,https://untappd.com/brewery/33349,Spain,"08201 Sabadell",Barcelona,,,
"Caribbean Rumstout",Hornbeer,"Stout - American Imperial / Double",10,86,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3,"2017-04-18 21:58:28",https://untappd.com/c/441908290,https://untappd.com/beer/116828,https://untappd.com/brewery/2681,Denmark,"Kirke Hyllinge",Sjælland,,,
"Happy Otter",DouGall's,"Pale Ale - American",5.6,40,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.5,"2017-04-18 21:58:55",https://untappd.com/c/441908455,https://untappd.com/beer/1231551,https://untappd.com/brewery/25244,Spain,"39722 Liérganes",Cantabria,,,
"Oakwood Cider","Sheppy's Cider Ltd",Cider,4.8,0,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.5,"2017-04-19 22:42:12",https://untappd.com/c/442164505,https://untappd.com/beer/255009,https://untappd.com/brewery/7956,England,Bradford-on-Tone,Taunton,,,
Cañonera,"Cervezas La Virgen","IPA - Session / India Session Ale",4.5,70,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,4,"2017-04-19 23:29:49",https://untappd.com/c/442178243,https://untappd.com/beer/1162017,https://untappd.com/brewery/29930,Spain,"Las Rozas",Madrid,,,
"Mahou Maestra","Grupo Mahou-San Miguel","Lager - Euro Strong",7.5,0,,"Metro Argüelles",Madrid,Madrid,España,40.4304,-3.71593,2,"2017-04-23 22:26:24",https://untappd.com/c/444191163,https://untappd.com/beer/1486515,https://untappd.com/brewery/4726,Spain,"28045 Madrid",Madrid,,,
"Keler Lager","Grupo Damm","Lager - Pale",4.6,0,,"Bodegón Gorbea",Vitoria,"País Vasco",España,42.8475,-2.67442,3,"2017-04-29 20:28:01",https://untappd.com/c/446174438,https://untappd.com/beer/777834,https://untappd.com/brewery/1087,Spain,Barcelona,Cataluña,,,
TopHop,Hornbeer,"IPA - Session / India Session Ale",4.7,41,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.5,"2017-05-02 20:11:59",https://untappd.com/c/447454867,https://untappd.com/beer/688468,https://untappd.com/brewery/2681,Denmark,"Kirke Hyllinge",Sjælland,,,
"Pan IPAni","Trzech Kumpli","IPA - White",6,45,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.75,"2017-05-11 21:40:36",https://untappd.com/c/450732263,https://untappd.com/beer/1000186,https://untappd.com/brewery/150195,Poland,,,,,
"India Pale Ale Nelson Sauvin","The Kernel Brewery","IPA - International",7,0,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,,"2017-05-11 23:31:41",https://untappd.com/c/450772390,https://untappd.com/beer/69432,https://untappd.com/brewery/3376,England,London,,,,
360,"Cervezas La Virgen","Lager - Pale",5.5,35,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.5,"2017-05-11 23:32:50",https://untappd.com/c/450772834,https://untappd.com/beer/581089,https://untappd.com/brewery/29930,Spain,"Las Rozas",Madrid,,,
Califia,"Trzech Kumpli","IPA - American",7,70,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.25,"2017-05-11 23:38:32",https://untappd.com/c/450775049,https://untappd.com/beer/1048763,https://untappd.com/brewery/150195,Poland,,,,,
"Gamma Ray",Beavertown,"Pale Ale - American",5.4,45,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.75,"2017-05-14 00:18:01",https://untappd.com/c/452000979,https://untappd.com/beer/237500,https://untappd.com/brewery/24735,England,"Tottenham Hale",London,,,
"Hobgoblin Legendary Ruby Beer","Wychwood Brewery","Brown Ale - English",5.2,32,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3,"2017-05-14 00:36:10",https://untappd.com/c/452019183,https://untappd.com/beer/5875,https://untappd.com/brewery/1376,England,Witney,Oxfordshire,,,
"Imperial Red IPA","Cervezas Arriaca","IPA - Red",8.5,99,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,2.75,"2017-05-14 00:38:50",https://untappd.com/c/452021815,https://untappd.com/beer/1974055,https://untappd.com/brewery/113792,Spain,"19210 Yunquera de Henares",Guadalajara,,,
Cañonera,"Cervezas La Virgen","IPA - Session / India Session Ale",4.5,70,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,4,"2017-05-14 19:47:25",https://untappd.com/c/452421194,https://untappd.com/beer/1162017,https://untappd.com/brewery/29930,Spain,"Las Rozas",Madrid,,,
"Ægir India Pale Ale","Ægir Bryggeri","IPA - American",6.5,65,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.25,"2017-05-14 19:48:22",https://untappd.com/c/452421617,https://untappd.com/beer/17844,https://untappd.com/brewery/3778,Norway,Flåm,Aurland,,,
"Horse Piss","La Calavera","Sour - Ale",4.6,0,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,2,"2017-05-14 20:30:42",https://untappd.com/c/452442744,https://untappd.com/beer/1596736,https://untappd.com/brewery/47140,Spain,"17500 Ripoll",Gerona,,,
"Pan IPAni","Trzech Kumpli","IPA - White",6,45,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.75,"2017-05-14 21:20:15",https://untappd.com/c/452470457,https://untappd.com/beer/1000186,https://untappd.com/brewery/150195,Poland,,,,,
Hophorn,Hornbeer,"IPA - Imperial / Double Black",9.3,118,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3,"2017-05-14 21:22:58",https://untappd.com/c/452471994,https://untappd.com/beer/37468,https://untappd.com/brewery/2681,Denmark,"Kirke Hyllinge",Sjælland,,,
"Punk IPA",BrewDog,"IPA - American",5.6,45,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,4,"2017-05-17 21:24:35",https://untappd.com/c/453282410,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,
"Guns &  Hops (Cover Series)","Drunken Bros","IPA - Imperial / Double",9,150,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.75,"2017-05-17 21:38:18",https://untappd.com/c/453286714,https://untappd.com/beer/1324704,https://untappd.com/brewery/62181,Spain,"Getxo - Leioa",Bizkaia,,,
"Jack The RIPA","Cervesa Guineu","IPA - American",7.2,126,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,4,"2017-05-24 20:47:09",https://untappd.com/c/456127536,https://untappd.com/beer/816811,https://untappd.com/brewery/4723,Spain,"08269 Valls de Torroella",Barcelona,,,
"Papaya Rye","Nómada Brewing Co.","IPA - Imperial / Double",9,72,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.5,"2017-05-24 21:48:46",https://untappd.com/c/456152894,https://untappd.com/beer/237424,https://untappd.com/brewery/33349,Spain,"08201 Sabadell",Barcelona,,,
"Raging Bitch Belgian IPA","Flying Dog Brewery","IPA - Belgian",8.3,60,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,2.75,"2017-05-24 22:43:50",https://untappd.com/c/456175356,https://untappd.com/beer/5756,https://untappd.com/brewery/540,"United States",Frederick,MD,,,
"Lupulus Hopera","Brasserie Lupulus","Pale Ale - Belgian",6,35,,"EMT Bus 72",,,España,40.4411,-3.67175,4.5,"2017-05-29 23:21:43",https://untappd.com/c/458851064,https://untappd.com/beer/850649,https://untappd.com/brewery/14082,Belgium,Bovigny,Luxembourg,,,
"Brasserie Lion 8","Brasserie Lion","Bière de Champagne / Bière Brut",8,20,,"Colegio Claret",Madrid,Madrid,España,40.4403,-3.67252,4,"2017-05-31 17:35:26",https://untappd.com/c/459269904,https://untappd.com/beer/1421948,https://untappd.com/brewery/195582,Belgium,Waterloo,Brabant-Wallon,,,
"Ichiban (Ichiban Shibori)","Kirin Brewery Company","Lager - Pale",5,18,,"Ramen Kagura",Madrid,Madrid,España,40.4169,-3.70862,3,"2017-06-03 15:11:17",https://untappd.com/c/460410188,https://untappd.com/beer/4667,https://untappd.com/brewery/741,Japan,Nakano-ku,Tokyo,,,
"Viento Norte","La Grúa","Pale Ale - Australian",5.5,40,,Taproom,Madrid,Madrid,España,40.4362,-3.71304,3.25,"2017-06-09 19:01:18",https://untappd.com/c/462757449,https://untappd.com/beer/1093162,https://untappd.com/brewery/80407,Spain,Pontejos,Cantabria,,,
"Premium Cider with Mixed Fruit","Kopparbergs Bryggeri",Cider,4,0,"Thanks Chris",Taproom,Madrid,Madrid,España,40.4362,-3.71304,4.25,"2017-06-09 19:40:41",https://untappd.com/c/462773657,https://untappd.com/beer/53119,https://untappd.com/brewery/6350,Sweden,Kopparberg,,,,
Orval,"Brasserie d'Orval","Pale Ale - Belgian",6.2,36,,"Torres Blancas",Madrid,Madrid,España,40.4396,-3.67214,4.5,"2017-06-11 16:42:49",https://untappd.com/c/463997856,https://untappd.com/beer/851,https://untappd.com/brewery/169,Belgium,Villers-devant-Orval,Luxembourg,,,
Fresh,"Civil Society Brewing","IPA - New England",6.2,0,,"Boxelder Craft Beer Market",Miami,FL,"United States",25.8034,-80.1989,4.25,"2017-06-22 18:14:17",https://untappd.com/c/468278472,https://untappd.com/beer/1321141,https://untappd.com/brewery/186509,"United States",Jupiter,FL,,,
"G&T Gose","Anderson Valley Brewing Company","Sour - Gose",4.2,0,,"Boxelder Craft Beer Market",Miami,FL,"United States",25.8034,-80.1989,2.75,"2017-06-22 18:17:18",https://untappd.com/c/468279966,https://untappd.com/beer/1027971,https://untappd.com/brewery/3880,"United States",Boonville,CA,,,
"Mandarina IPA","Highland Brewing Company","IPA - American",5,35,,"Boxelder Craft Beer Market",Miami,FL,"United States",25.8034,-80.1989,3,"2017-06-22 18:53:05",https://untappd.com/c/468299352,https://untappd.com/beer/1616467,https://untappd.com/brewery/658,"United States",Asheville,NC,,,
"Wheat Stroke","Coppertail Brewing Company","Pale Wheat Ale - American",5,0,,"Boxelder Craft Beer Market",Miami,FL,"United States",25.8034,-80.1989,3.5,"2017-06-22 18:54:46",https://untappd.com/c/468300320,https://untappd.com/beer/678885,https://untappd.com/brewery/88856,"United States",Tampa,FL,,,
"Samuel Adams Hefeweizen","Boston Beer Company",Hefeweizen,5.4,14,,Publix,"Champions Gate",FL,"United States",28.2629,-81.6193,3.25,"2017-06-23 19:53:44",https://untappd.com/c/468824554,https://untappd.com/beer/2124130,https://untappd.com/brewery/157,"United States",Boston,MA,,,
"Samuel Adams Tropic of Yuzu","Boston Beer Company","Pale Wheat Ale - American",6,20,,"Tijuana Flats","Four Corners",FL,"United States",28.2613,-81.6178,3.75,"2017-06-23 19:55:16",https://untappd.com/c/468825854,https://untappd.com/beer/2032577,https://untappd.com/brewery/157,"United States",Boston,MA,,,
"Samuel Adams Summer Ale","Boston Beer Company","Pale Wheat Ale - American",5.3,7,,"Champions Gate Sign",Kissimmee,FL,"United States",28.2614,-81.6162,2.75,"2017-06-23 20:26:37",https://untappd.com/c/468852962,https://untappd.com/beer/3916,https://untappd.com/brewery/157,"United States",Boston,MA,,,
"Samuel Adams Berliner Weisse","Boston Beer Company","Sour - Berliner Weisse",4.8,15,,"Omni Orlando Resort at ChampionsGate","Champions Gate",FL,"United States",28.2616,-81.6273,3.5,"2017-06-23 20:27:25",https://untappd.com/c/468853628,https://untappd.com/beer/720743,https://untappd.com/brewery/157,"United States",Boston,MA,,,
"Altenmünster Oktoberfest","Allgäuer Brauhaus",Festbier,5.5,0,,"Germany Pavilion","Lake Buena Vista",FL,"United States",28.3683,-81.5471,3.75,"2017-06-24 18:35:44",https://untappd.com/c/469469433,https://untappd.com/beer/51524,https://untappd.com/brewery/4674,Germany,Kempten,,,,
"Samuel Adams Golden Hour","Boston Beer Company","Lager - Helles",5,20,,"Nail & Tan Salon",Kissimmee,FL,"United States",28.2627,-81.6187,3.25,"2017-06-24 22:04:32",https://untappd.com/c/469658552,https://untappd.com/beer/2032884,https://untappd.com/brewery/157,"United States",Boston,MA,,,
"Samuel Adams Golden Hour","Boston Beer Company","Lager - Helles",5,20,,"Champions Gate Car Wash",Kissimmee,FL,"United States",28.2604,-81.6156,3.25,"2017-06-25 12:40:51",https://untappd.com/c/469836743,https://untappd.com/beer/2032884,https://untappd.com/brewery/157,"United States",Boston,MA,,,
"Samuel Adams Boston Lager","Boston Beer Company","Lager - Vienna",5,30,,Publix,"Champions Gate",FL,"United States",28.2629,-81.6193,2.75,"2017-06-25 13:31:01",https://untappd.com/c/469858656,https://untappd.com/beer/3914,https://untappd.com/brewery/157,"United States",Boston,MA,,,
"Tapped Maple","Angry Orchard Cider Company",Cider,5,0,,"The Electric Chair Barber Shop",Miami,FL,"United States",25.7129,-80.4484,2,"2017-06-26 20:02:11",https://untappd.com/c/470345272,https://untappd.com/beer/1741755,https://untappd.com/brewery/16455,"United States",Cincinnati,OH,,,
"Traditional Dry","Angry Orchard Cider Company",Cider,5.5,0,,"Old World Pizza",Miami,FL,"United States",25.713,-80.4487,2.5,"2017-06-26 23:01:33",https://untappd.com/c/470409577,https://untappd.com/beer/82432,https://untappd.com/brewery/16455,"United States",Cincinnati,OH,,,
"Easy Apple","Angry Orchard Cider Company",Cider,4.2,10,,"Eden Lakes Park",Miami,FL,"United States",25.7269,-80.4535,3,"2017-06-26 23:02:09",https://untappd.com/c/470409714,https://untappd.com/beer/1677565,https://untappd.com/brewery/16455,"United States",Cincinnati,OH,,,
"Green Apple","Angry Orchard Cider Company",Cider,5,10,,"Old World Pizza",Miami,FL,"United States",25.713,-80.4487,3,"2017-06-27 14:47:28",https://untappd.com/c/470495260,https://untappd.com/beer/446701,https://untappd.com/brewery/16455,"United States",Cincinnati,OH,,,
"Stone Dry","Angry Orchard Cider Company",Cider,5.5,10,,"Old World Pizza",Miami,FL,"United States",25.713,-80.4487,2.75,"2017-06-27 16:44:56",https://untappd.com/c/470528714,https://untappd.com/beer/1224981,https://untappd.com/brewery/16455,"United States",Cincinnati,OH,,,
Pachanga,"Sun King Brewing Company","Lager - Pale",4.2,24,,"Pinheads - Alley's Alehouse",Fishers,IN,"United States",39.9885,-86.0055,3.5,"2017-06-28 21:15:23",https://untappd.com/c/470945500,https://untappd.com/beer/2014545,https://untappd.com/brewery/2778,"United States",Indianapolis,IN,,,
"Deerfly IPA","Deer Creek Brewery","IPA - American",6.8,70,,"Dillon Disc Golf Course",Noblesville,IN,"United States",40.0037,-86.0605,3.5,"2017-06-29 19:39:53",https://untappd.com/c/471228400,https://untappd.com/beer/1327296,https://untappd.com/brewery/237839,"United States",Noblesville,IN,,,
"Nickel Plate","Deer Creek Brewery","Fruit Beer",4.8,17,,"Dillon Disc Golf Course",Noblesville,IN,"United States",40.0037,-86.0605,2.75,"2017-06-29 19:47:32",https://untappd.com/c/471233010,https://untappd.com/beer/1378171,https://untappd.com/brewery/237839,"United States",Noblesville,IN,,,
"Cidergeist Bubbles","Rhinegeist Brewery",Cider,6.2,0,,"Dewey's Pizza","Grandview Heights",OH,"United States",39.9885,-83.0418,4.25,"2017-07-01 12:31:12",https://untappd.com/c/472021346,https://untappd.com/beer/1582614,https://untappd.com/brewery/69953,"United States",Cincinnati,OH,,,
"The Project Series - Idaho #7","Platform Beer Company","Pale Ale - American",5.1,40,,"Dewey's Pizza","Grandview Heights",OH,"United States",39.9885,-83.0418,4,"2017-07-01 12:32:16",https://untappd.com/c/472021973,https://untappd.com/beer/2073928,https://untappd.com/brewery/139979,"United States",Cleveland,OH,,,
"Juicy Watermelon","New Belgium Brewing Company","Fruit Beer",5,7,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,2.5,"2017-07-02 21:35:42",https://untappd.com/c/473051936,https://untappd.com/beer/1952011,https://untappd.com/brewery/905,"United States","Fort Collins",CO,,,
"Citradelic: Exotic Lime Ale","New Belgium Brewing Company","Golden Ale",5.2,21,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,3.25,"2017-07-02 21:38:47",https://untappd.com/c/473053494,https://untappd.com/beer/1751297,https://untappd.com/brewery/905,"United States","Fort Collins",CO,,,
"Voodoo Ranger 8 Hop Pale Ale","New Belgium Brewing Company","Pale Ale - American",5.5,35,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,3.75,"2017-07-02 21:42:29",https://untappd.com/c/473055389,https://untappd.com/beer/1806038,https://untappd.com/brewery/905,"United States","Fort Collins",CO,,,
"Fat Tire","New Belgium Brewing Company","Red Ale - American Amber / Red",5.2,22,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,3.25,"2017-07-02 21:47:32",https://untappd.com/c/473057889,https://untappd.com/beer/6887,https://untappd.com/brewery/905,"United States","Fort Collins",CO,,,
"Weeping Willow Wit","Mother Earth Brewing (North Carolina)",Witbier,5,0,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,3,"2017-07-03 21:20:18",https://untappd.com/c/473448650,https://untappd.com/beer/9607,https://untappd.com/brewery/1452,"United States",Kinston,NC,,,
"Pilot Mountain Pale Ale","Foothills Brewing","Pale Ale - American",5.5,54,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,3.75,"2017-07-03 21:23:09",https://untappd.com/c/473450489,https://untappd.com/beer/18713,https://untappd.com/brewery/543,"United States",Winston-Salem,NC,,,
"Hoppyum IPA","Foothills Brewing","IPA - American",6.25,78,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,3.25,"2017-07-03 21:37:45",https://untappd.com/c/473459714,https://untappd.com/beer/11563,https://untappd.com/brewery/543,"United States",Winston-Salem,NC,,,
"Belgian White","Blue Moon Brewing Company",Witbier,5.4,9,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,2.5,"2017-07-03 21:54:16",https://untappd.com/c/473469964,https://untappd.com/beer/3839,https://untappd.com/brewery/127804,"United States",Denver,CO,,,
Budweiser,Anheuser-Busch,"Lager - North American Adjunct",5,12,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,1.5,"2017-07-05 19:35:44",https://untappd.com/c/474219690,https://untappd.com/beer/3783,https://untappd.com/brewery/44,"United States","St. Louis",MO,,,
"Traditional Lager","Yuengling Brewery","Lager - American Amber / Red",4.5,16,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,2,"2017-07-05 19:36:15",https://untappd.com/c/474219857,https://untappd.com/beer/16649,https://untappd.com/brewery/1976,"United States",Pottsville,PA,,,Can
"Summer Honey Wheat","Blue Moon Brewing Company","Pale Wheat Ale - American",5.2,15,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,2.5,"2017-07-06 15:20:11",https://untappd.com/c/474424317,https://untappd.com/beer/39740,https://untappd.com/brewery/127804,"United States",Denver,CO,,,Bottle
"Swell Rider","D9 Brewing Company","IPA - Session / India Session Ale",5.1,0,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,3,"2017-07-06 15:21:06",https://untappd.com/c/474424756,https://untappd.com/beer/1478921,https://untappd.com/brewery/67113,"United States",Cornelius,NC,,,Bottle
"Numero Uno Agave Cerveza","Flying Dog Brewery","Lager - Pale",4.9,20,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,3,"2017-07-06 20:20:26",https://untappd.com/c/474568727,https://untappd.com/beer/1042671,https://untappd.com/brewery/540,"United States",Frederick,MD,,,Bottle
"Wildflower Witbier","Natty Greene's Brewing Co.",Witbier,4.5,0,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,3.25,"2017-07-06 22:11:00",https://untappd.com/c/474625385,https://untappd.com/beer/8576,https://untappd.com/brewery/2010,"United States",greensboro,NC,,,Bottle
"Snake Dog IPA","Flying Dog Brewery","IPA - American",7.1,60,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,3.75,"2017-07-06 23:02:24",https://untappd.com/c/474644750,https://untappd.com/beer/3759,https://untappd.com/brewery/540,"United States",Frederick,MD,,,Bottle
"Raging Bitch Belgian IPA","Flying Dog Brewery","IPA - Belgian",8.3,60,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,2.75,"2017-07-06 23:21:41",https://untappd.com/c/474650326,https://untappd.com/beer/5756,https://untappd.com/brewery/540,"United States",Frederick,MD,,,Bottle
"Bloodline Blood Orange Ale","Flying Dog Brewery","IPA - American",7,40,,"Ocean Grove","Pine Knoll Shores",NC,"United States",34.6912,-76.8506,3,"2017-07-07 00:03:37",https://untappd.com/c/474660010,https://untappd.com/beer/347653,https://untappd.com/brewery/540,"United States",Frederick,MD,,,Bottle
"Highland Pilsner","Highland Brewing Company","Pilsner - German",5.5,35,,"Clawson's 1905",Beaufort,NC,"United States",34.7167,-76.6651,3,"2017-07-07 18:14:48",https://untappd.com/c/474940299,https://untappd.com/beer/1500027,https://untappd.com/brewery/658,"United States",Asheville,NC,,,Taster
"Highland IPA","Highland Brewing Company","IPA - American",7,70,,"Clawson's 1905",Beaufort,NC,"United States",34.7167,-76.6651,3.75,"2017-07-07 18:16:14",https://untappd.com/c/474941382,https://untappd.com/beer/1374826,https://untappd.com/brewery/658,"United States",Asheville,NC,,,Taster
Daycation,"Highland Brewing Company","IPA - Session / India Session Ale",4.9,40,,"Clawson's 1905",Beaufort,NC,"United States",34.7167,-76.6651,4,"2017-07-07 18:19:35",https://untappd.com/c/474944038,https://untappd.com/beer/1978030,https://untappd.com/brewery/658,"United States",Asheville,NC,,,Taster
"Hawaiian Lounge Juice Extra IPA","Highland Brewing Company","IPA - Imperial / Double",8,65,,"Clawson's 1905",Beaufort,NC,"United States",34.7167,-76.6651,3.5,"2017-07-07 18:21:08",https://untappd.com/c/474945142,https://untappd.com/beer/2113766,https://untappd.com/brewery/658,"United States",Asheville,NC,,,Taster
"Gaelic Ale","Highland Brewing Company","Red Ale - American Amber / Red",5.6,30,,"Clawson's 1905",Beaufort,NC,"United States",34.7167,-76.6651,3,"2017-07-07 18:22:33",https://untappd.com/c/474946253,https://untappd.com/beer/4463,https://untappd.com/brewery/658,"United States",Asheville,NC,,,Taster
"Oatmeal Porter","Highland Brewing Company","Porter - American",5.9,35,,"Clawson's 1905",Beaufort,NC,"United States",34.7167,-76.6651,2.75,"2017-07-07 18:25:04",https://untappd.com/c/474948119,https://untappd.com/beer/4464,https://untappd.com/brewery/658,"United States",Asheville,NC,,,Taster
"Green Line Pale Ale","Goose Island Beer Co.","Pale Ale - American",5.4,30,,"Pinheads - Alley's Alehouse",Fishers,IN,"United States",39.9885,-86.0055,3.25,"2017-07-10 21:02:08",https://untappd.com/c/476538773,https://untappd.com/beer/12943,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,
"Green Line Pale Ale","Goose Island Beer Co.","Pale Ale - American",5.4,30,,"Pinheads - Alley's Alehouse",Fishers,IN,"United States",39.9885,-86.0055,3.5,"2017-07-12 21:41:59",https://untappd.com/c/477134200,https://untappd.com/beer/12943,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,
"Jalapeño Johnson","Gnometown Brewing","IPA - American",6.3,0,Wow,"Gnometown Brewing Co.","Fort Wayne",IN,"United States",41.0799,-85.1379,3,"2017-07-15 14:32:08",https://untappd.com/c/478288600,https://untappd.com/beer/2037611,https://untappd.com/brewery/262100,"United States","Fort Wayne",IN,,,
"Stapler, IPA","Gnometown Brewing","IPA - American",8.3,72,,"Gnometown Brewing Co.","Fort Wayne",IN,"United States",41.0799,-85.1379,3.75,"2017-07-15 14:33:28",https://untappd.com/c/478289818,https://untappd.com/beer/2093847,https://untappd.com/brewery/262100,"United States","Fort Wayne",IN,,,
"'Merican Gluten Beer","Gnometown Brewing",Hefeweizen,4.9,0,,"Gnometown Brewing Co.","Fort Wayne",IN,"United States",41.0799,-85.1379,3.25,"2017-07-15 14:35:31",https://untappd.com/c/478291102,https://untappd.com/beer/2035339,https://untappd.com/brewery/262100,"United States","Fort Wayne",IN,,,
"Small Batch Penny Loafer","Sun King Brewing Company","IPA - American",7,67,,"Sun King Fishers Tap Room and Small Batch Brewery",Fishers,IN,"United States",39.928,-86.0242,3.75,"2017-07-17 20:04:28",https://untappd.com/c/479420110,https://untappd.com/beer/2146022,https://untappd.com/brewery/2778,"United States",Indianapolis,IN,,,Draft
"Small Batch Witbier","Sun King Brewing Company",Witbier,5.3,12,,"Sun King Fishers Tap Room and Small Batch Brewery",Fishers,IN,"United States",39.928,-86.0242,3.25,"2017-07-17 20:05:06",https://untappd.com/c/479420355,https://untappd.com/beer/2170542,https://untappd.com/brewery/2778,"United States",Indianapolis,IN,,,Draft
Pachanga,"Sun King Brewing Company","Lager - Pale",4.2,24,,"Sun King Fishers Tap Room and Small Batch Brewery",Fishers,IN,"United States",39.928,-86.0242,3.25,"2017-07-17 20:35:05",https://untappd.com/c/479432362,https://untappd.com/beer/2014545,https://untappd.com/brewery/2778,"United States",Indianapolis,IN,,,Draft
"Green Line Pale Ale","Goose Island Beer Co.","Pale Ale - American",5.4,30,,"Pinheads - Alley's Alehouse",Fishers,IN,"United States",39.9885,-86.0055,3.5,"2017-07-18 20:39:31",https://untappd.com/c/479716128,https://untappd.com/beer/12943,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,Bottle
"Four Star Pils","Goose Island Beer Co.","Pilsner - Other",5.1,44,,"Pinheads - Alley's Alehouse",Fishers,IN,"United States",39.9885,-86.0055,2.75,"2017-07-19 00:34:22",https://untappd.com/c/479787359,https://untappd.com/beer/1241711,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,Bottle
"312 Urban Wheat Ale","Goose Island Beer Co.","Pale Wheat Ale - American",4.2,18,,"Pinheads - Alley's Alehouse",Fishers,IN,"United States",39.9885,-86.0055,3,"2017-07-19 01:35:53",https://untappd.com/c/479792616,https://untappd.com/beer/5925,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,Bottle
"Strawberry Blonde","Quaff ON! Brewing Company","Blonde Ale",4.5,20,,"Brixx Wood Fired Pizza",Fishers,IN,"United States",39.9568,-86.0173,3.5,"2017-07-19 19:07:31",https://untappd.com/c/479986002,https://untappd.com/beer/1114460,https://untappd.com/brewery/68922,"United States",Nashville,IN,,,Draft
